Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Text,NORMAL,False,0.0,0.0,0.2,0.4,,0.0,2.0,299.0,8,0,8,8,Great to try. I am really interested in it all,,It was five sections and was very interactive. The first section was about Hamlet's existential crisis. The second was about BERT calculated information with AMAZING graph to interact with. And the 3rd and 4th part were about how to fix it with ZARI,Great to try. I am really interested in it all || It was five sections and was very interactive. The first section was about Hamlet's existential crisis. The second was about BERT calculated information with AMAZING graph to interact with. And the 3rd and 4th part were about how to fix it with ZARI
Text,NORMAL,False,0.0,0.0,-0.044444444444444446,,0.0,-0.08888888888888889,2.0,263.0,14,-2,12,16,,Refreshing as I needed new precative.,"I was introduced to a four stages of machine learning, it started with BRATI and ended with ZARI. It was fun to read how we started with mass information and how we are concerned and by the end how we are trying to fix it.","Refreshing as I needed new precative. || I was introduced to a four stages of machine learning, it started with BRATI and ended with ZARI. It was fun to read how we started with mass information and how we are concerned and by the end how we are trying to fix it."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,116.0,6,2,8,4,uncomfortable,,I could test AI in different ways with different outcomes. I could make BERT work in different ways,uncomfortable || I could test AI in different ways with different outcomes. I could make BERT work in different ways
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,91.0,-4,2,-2,-6,,uncomfortable,Introduction of BERT. What it can do and what possible problems go with it,uncomfortable || Introduction of BERT. What it can do and what possible problems go with it
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,35.0,0,-6,-6,6,Great,,Only a simple intereaction,Great || Only a simple intereaction
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,27.0,0,-6,-6,6,,Excited,Just interaction,Excited || Just interaction
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,31.0,-2,-2,-4,0,,Relief,Listening attentively,Relief || Listening attentively
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,75.0,5,-4,1,9,Feel good and helpful,,Chart showing the country's people buy the things.,Feel good and helpful || Chart showing the country's people buy the things.
Text,NORMAL,False,0.0,0.0,0.2,,0.4,0.0,2.0,136.0,-5,-4,-9,-1,,It is helpful in study best way for the students,I read the description about BERT dictionary  and some professional related pronouns,It is helpful in study best way for the students || I read the description about BERT dictionary  and some professional related pronouns
Text,NORMAL,False,0.0,0.0,-0.16666666666666666,,-0.3333333333333333,0.0,2.0,237.0,-5,-4,-9,-1,,"Concerned. It can be an extremely useful tool, but also extremely harmful.",Different scenarios about how LLM handle data were presented and I was asked to share what I had learned from them. I did so based on the information provided.,"Concerned. It can be an extremely useful tool, but also extremely harmful. || Different scenarios about how LLM handle data were presented and I was asked to share what I had learned from them. I did so based on the information provided."
Text,NORMAL,False,0.0,0.0,0.0625,0.125,,0.0,2.0,480.0,0,0,0,0,"""I felt neutral but curious while interacting with the AI. It was interesting to see how it explained its decisions, though I was aware that it might not always be completely accurate.""",,"""I learned that large language models like BERT are trained by hiding words in sentences and predicting the missing ones. By doing this repeatedly on large amounts of text, the model learns patterns in language and can generate or complete sentences based on what it has seen during training","""I felt neutral but curious while interacting with the AI. It was interesting to see how it explained its decisions, though I was aware that it might not always be completely accurate."" || ""I learned that large language models like BERT are trained by hiding words in sentences and predicting the missing ones. By doing this repeatedly on large amounts of text, the model learns patterns in language and can generate or complete sentences based on what it has seen during training"
Text,NORMAL,False,0.0,0.0,-0.25,,-0.5,0.0,2.0,110.0,-14,2,-12,-16,,It is more biased rather than being unbiased,"Learned about BERT, Zari and got completion code of 6G92N0I6BJ","It is more biased rather than being unbiased || Learned about BERT, Zari and got completion code of 6G92N0I6BJ"
Text,NORMAL,False,0.0,0.0,0.2222222222222222,,0.4444444444444444,0.0,2.0,119.0,-16,-6,-22,-10,,Not Good because of the biases that ai creates,I read the instructions and information provided and gave my answers.,Not Good because of the biases that ai creates || I read the instructions and information provided and gave my answers.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,289.0,0,0,0,0,,"I felt indifferent because I already knew the basic definition, even if I don't know much about it.","I was introduced to four types of information about an AI called BERT and its learning process. Additionally, we discussed the existence of biases and how they can affect the use of AIs.","I felt indifferent because I already knew the basic definition, even if I don't know much about it. || I was introduced to four types of information about an AI called BERT and its learning process. Additionally, we discussed the existence of biases and how they can affect the use of AIs."
Text,NORMAL,False,0.0,0.0,0.20833333333333331,,0.6666666666666666,-0.25,2.0,134.0,-11,-6,-17,-5,,informative but I already know it,I learned some information about how AI bias came about and operates and answered some questions.,informative but I already know it || I learned some information about how AI bias came about and operates and answered some questions.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,141.0,-10,-4,-14,-6,,insecurity and uncertainty,I have read all the instructions in the form and provided a written response. It finally gave me a code.(dişil),insecurity and uncertainty || I have read all the instructions in the form and provided a written response. It finally gave me a code.(dişil)
Text,NORMAL,False,0.0,0.0,0.2857142857142857,,0.5714285714285714,0.0,2.0,274.0,1,-8,-7,9,,i already had an understanding of LLMs,"i read different paragraphs explaining how such LLms like BERT and Zari. how they think, How they are trained, How the decisions are made and how the can be improved. then i was asked to write what i understood after each paragraph.","i already had an understanding of LLMs || i read different paragraphs explaining how such LLms like BERT and Zari. how they think, How they are trained, How the decisions are made and how the can be improved. then i was asked to write what i understood after each paragraph."
Text,NORMAL,False,0.0,0.0,-0.1,,-0.2,0.0,2.0,201.0,-14,-6,-20,-8,,"I felt more aware actually , realized that it can have bias based on the data it has been trained on.","I interacted with AI explanation , read through examples and answered what I understood from it.","I felt more aware actually , realized that it can have bias based on the data it has been trained on. || I interacted with AI explanation , read through examples and answered what I understood from it."
Text,NORMAL,False,0.0,0.0,-0.5,-1.0,,0.0,2.0,106.0,-18,-10,-28,-8,i felt little confusing,,i answered my opinions about specific chatbot like bert's behavior or responses,i felt little confusing || i answered my opinions about specific chatbot like bert's behavior or responses
